sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The store sold many drinks including port, but Amy decided to only buy port because it was her favorite.",port,subordinate,yes,no,10.921875,10.921875,10.921875,10.046875,8.46875,1, port,True,EleutherAI/pythia-1.4b,32,1414647808
"The store sold many drinks, but Amy decided to only buy port because it was her favorite.",port,subordinate,no,no,10.875,10.875,10.875,10.046875,8.484375,1, port,True,EleutherAI/pythia-1.4b,32,1414647808
"The last fish Marissa caught had brown scales, but the other fish had scales in every color of the rainbow.",scales,subordinate,yes,yes,11.796875,11.796875,11.796875,5.0546875,10.0390625,1, scales,True,EleutherAI/pythia-1.4b,32,1414647808
"The last fish Marissa caught was brown, but the other fish had scales in every color of the rainbow.",scales,subordinate,no,yes,11.75,11.75,11.75,5.046875,10.0625,1, scales,True,EleutherAI/pythia-1.4b,32,1414647808
"Data can be displayed in a graph or table, but often a table makes results easier to understand.",table,subordinate,yes,no,11.7578125,11.7578125,11.7578125,10.8515625,11.109375,1, table,True,EleutherAI/pythia-1.4b,32,1414647808
"Data can be displayed in different forms, but often a table makes results easier to understand.",table,subordinate,no,no,11.8203125,11.8203125,11.8203125,10.8203125,11.046875,1, table,True,EleutherAI/pythia-1.4b,32,1414647808
"From the stands, the new baseball diamond looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,yes,no,11.78125,11.78125,11.78125,6.9140625,9.6328125,1, diamond,True,EleutherAI/pythia-1.4b,32,1414647808
"From the stands, the new baseball field looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,no,no,11.765625,11.765625,11.765625,6.9296875,9.6875,1, diamond,True,EleutherAI/pythia-1.4b,32,1414647808
Mark was told to check the duck's feet and bill for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,yes,no,10.5234375,10.5234375,10.5234375,10.9375,8.4453125,1, bill,True,EleutherAI/pythia-1.4b,32,1414647808
Mark was told to check the duck's body for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,no,no,10.5390625,10.5390625,10.5390625,10.921875,8.3984375,1, bill,True,EleutherAI/pythia-1.4b,32,1414647808
