sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The store sold many drinks including port, but Amy decided to only buy port because it was her favorite.",port,subordinate,yes,no,4.02734375,4.02734375,4.02734375,2.90234375,1.4521484375,1, port,True,EleutherAI/pythia-2.8b,128000,2775208960
"The store sold many drinks, but Amy decided to only buy port because it was her favorite.",port,subordinate,no,no,10.9609375,10.9609375,10.9609375,3.64453125,1.298828125,1, port,True,EleutherAI/pythia-2.8b,128000,2775208960
"The last fish Marissa caught had brown scales, but the other fish had scales in every color of the rainbow.",scales,subordinate,yes,yes,4.515625,4.515625,4.515625,4.39453125,3.0390625,1, scales,True,EleutherAI/pythia-2.8b,128000,2775208960
"The last fish Marissa caught was brown, but the other fish had scales in every color of the rainbow.",scales,subordinate,no,yes,5.97265625,5.97265625,5.97265625,4.51953125,3.419921875,1, scales,True,EleutherAI/pythia-2.8b,128000,2775208960
"Data can be displayed in a graph or table, but often a table makes results easier to understand.",table,subordinate,yes,no,3.12890625,3.12890625,3.12890625,4.69140625,9.7890625,1, table,True,EleutherAI/pythia-2.8b,128000,2775208960
"Data can be displayed in different forms, but often a table makes results easier to understand.",table,subordinate,no,no,3.35546875,3.35546875,3.35546875,7.2265625,10.953125,1, table,True,EleutherAI/pythia-2.8b,128000,2775208960
"From the stands, the new baseball diamond looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,yes,no,2.322265625,2.322265625,2.322265625,4.484375,1.1162109375,1, diamond,True,EleutherAI/pythia-2.8b,128000,2775208960
"From the stands, the new baseball field looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,no,no,4.74609375,4.74609375,4.74609375,4.01171875,0.97265625,1, diamond,True,EleutherAI/pythia-2.8b,128000,2775208960
Mark was told to check the duck's feet and bill for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,yes,no,5.2109375,5.2109375,5.2109375,3.85546875,0.92578125,1, bill,True,EleutherAI/pythia-2.8b,128000,2775208960
Mark was told to check the duck's body for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,no,no,4.9375,4.9375,4.9375,4.265625,0.75927734375,1, bill,True,EleutherAI/pythia-2.8b,128000,2775208960
Kara's loud neighbors made so much racket that it made the racket her kids were making seem like nothing.,racket,subordinate,yes,no,8.5078125,8.5078125,8.5078125,6.0546875,5.31640625,1, racket,True,EleutherAI/pythia-2.8b,128000,2775208960
Kara's loud neighbors made so much noise that it made the racket her kids were making seem like nothing.,racket,subordinate,no,no,8.90625,8.90625,8.90625,7.30078125,5.98046875,1, racket,True,EleutherAI/pythia-2.8b,128000,2775208960
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,3.091796875,3.091796875,3.091796875,0.7880859375,2.72265625,1, pen,True,EleutherAI/pythia-2.8b,128000,2775208960
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,8.1484375,8.1484375,8.1484375,1.24609375,2.6171875,1, pen,True,EleutherAI/pythia-2.8b,128000,2775208960
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,1.82421875,1.82421875,1.82421875,1.248046875,3.26171875,1, ball,True,EleutherAI/pythia-2.8b,128000,2775208960
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,5.75,5.75,5.75,5.546875,2.974609375,1, ball,True,EleutherAI/pythia-2.8b,128000,2775208960
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,1.7451171875,1.7451171875,1.7451171875,1.072265625,7.1171875,1, bank,True,EleutherAI/pythia-2.8b,128000,2775208960
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,1.3447265625,1.3447265625,1.3447265625,1.404296875,6.8046875,1, bank,True,EleutherAI/pythia-2.8b,128000,2775208960
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,0.93408203125,0.93408203125,0.93408203125,1.091796875,1.771484375,1, wire,True,EleutherAI/pythia-2.8b,128000,2775208960
At the museum the kids saw the machine for sending a telegram and each student sent a wire to a friend.,wire,subordinate,no,no,7.03125,7.03125,7.03125,0.8916015625,1.876953125,1, wire,True,EleutherAI/pythia-2.8b,128000,2775208960
"The hunting lodge was full of antlers and horns, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,yes,no,1.2177734375,1.2177734375,1.2177734375,4.21875,2.279296875,1, horn,True,EleutherAI/pythia-2.8b,128000,2775208960
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,1.451171875,1.451171875,1.451171875,4.17578125,2.06640625,1, horn,True,EleutherAI/pythia-2.8b,128000,2775208960
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,3.58984375,3.58984375,3.58984375,1.0322265625,0.1922607421875,1, mint,True,EleutherAI/pythia-2.8b,128000,2775208960
"Jamie wanted to go on a tour of where money is made, but on Mondays the mint was closed to the public.",mint,subordinate,no,no,9.40625,9.40625,9.40625,2.7578125,0.2230224609375,1, mint,True,EleutherAI/pythia-2.8b,128000,2775208960
Pam had to decide whether to fly first-class or coach; she decided to fly coach because the ticket was cheaper.,coach,subordinate,yes,no,0.5908203125,0.5908203125,0.5908203125,3.015625,2.44140625,1, coach,True,EleutherAI/pythia-2.8b,128000,2775208960
Pam had to decide whether or not to fly in first-class; she decided to fly coach because the ticket was cheaper.,coach,subordinate,no,no,2.34765625,2.34765625,2.34765625,3.4296875,2.568359375,1, coach,True,EleutherAI/pythia-2.8b,128000,2775208960
"To tend a hot fire, it's best to use a stick or a poker, but when it's really hot a metal poker can burn you.",poker,subordinate,yes,no,2.6015625,2.6015625,2.6015625,2.68359375,2.77734375,1, poker,True,EleutherAI/pythia-2.8b,128000,2775208960
"To tend a hot fire, it's best to use a stick or tool, but when it's really hot a metal poker can burn you.",poker,subordinate,no,no,3.416015625,3.416015625,3.416015625,2.62109375,4.3046875,1, poker,True,EleutherAI/pythia-2.8b,128000,2775208960
"Even though the pet store had cute huskies and boxers, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,yes,no,0.1583251953125,5.9434814453125,2.97174072265625,2.35546875,3.765625,2, boxer,True,EleutherAI/pythia-2.8b,128000,2775208960
"Even though the pet store had many cute puppies, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,no,no,0.189208984375,9.134521484375,4.5672607421875,1.2861328125,3.470703125,2, boxer,True,EleutherAI/pythia-2.8b,128000,2775208960
"The president began the meeting with his cabinet and advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,yes,no,4.109375,4.109375,4.109375,1.603515625,2.0234375,1, cabinet,True,EleutherAI/pythia-2.8b,128000,2775208960
"The president began the meeting with all his advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,no,no,5.375,5.375,5.375,2.27734375,1.9404296875,1, cabinet,True,EleutherAI/pythia-2.8b,128000,2775208960
"Martin saw the perfect engagement ring and wedding band set, but was disappointed when the band was sold out.",band,subordinate,yes,no,3.2734375,3.2734375,3.2734375,1.3232421875,4.71875,1, band,True,EleutherAI/pythia-2.8b,128000,2775208960
"Martin saw the perfect engagement ring set, but was disappointed when the band was sold out.",band,subordinate,no,no,4.1328125,4.1328125,4.1328125,1.9296875,4.72265625,1, band,True,EleutherAI/pythia-2.8b,128000,2775208960
"On the flute certain notes are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,yes,yes,0.28369140625,0.28369140625,0.28369140625,0.82373046875,0.33984375,1, notes,True,EleutherAI/pythia-2.8b,128000,2775208960
"On the flute certain sounds are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,no,yes,1.7734375,1.7734375,1.7734375,1.337890625,0.405517578125,1, notes,True,EleutherAI/pythia-2.8b,128000,2775208960
"The sound problem could only be due to either the speaker or the cable, it turned out that the speaker was broken.",speaker,subordinate,yes,no,1.0234375,1.0234375,1.0234375,0.61328125,3.83203125,1, speaker,True,EleutherAI/pythia-2.8b,128000,2775208960
"The sound problem could only be due to a few things, it turned out that the speaker was broken.",speaker,subordinate,no,no,3.65234375,3.65234375,3.65234375,1.25,3.1015625,1, speaker,True,EleutherAI/pythia-2.8b,128000,2775208960
"Erin knew to check the map's legend to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,yes,no,4.2734375,4.2734375,4.2734375,3.091796875,4.09375,1, legend,True,EleutherAI/pythia-2.8b,128000,2775208960
"Erin knew to check the map to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,no,no,7.5078125,7.5078125,7.5078125,2.94140625,5.33984375,1, legend,True,EleutherAI/pythia-2.8b,128000,2775208960
"Kayla was hoping to get a condo on the fourth story, but the best they had was the third story so she didn't buy it.",story,subordinate,yes,no,2.916015625,2.916015625,2.916015625,6.828125,0.751953125,1, story,True,EleutherAI/pythia-2.8b,128000,2775208960
"Kayla was hoping to get a condo on the fourth floor, but the best they had was the third story so she didn't buy it.",story,subordinate,no,no,6.328125,6.328125,6.328125,6.86328125,0.6953125,1, story,True,EleutherAI/pythia-2.8b,128000,2775208960
"No one wants to live near an electrical station or a plant, so the homes next to the plant were vacant.",plant,subordinate,yes,no,2.3125,2.3125,2.3125,2.591796875,5.328125,1, plant,True,EleutherAI/pythia-2.8b,128000,2775208960
"No one wants to live near manufacturing facilities, so the homes next to the plant were vacant.",plant,subordinate,no,no,2.625,2.625,2.625,3.00390625,4.73046875,1, plant,True,EleutherAI/pythia-2.8b,128000,2775208960
"After hiking Mike had some cuts on his feet and a corn on one toe, after the walk home he had a corn on each foot.",corn,subordinate,yes,no,4.0390625,4.0390625,4.0390625,0.415283203125,3.91015625,1, corn,True,EleutherAI/pythia-2.8b,128000,2775208960
"After hiking Mike had some cuts on his feet, after the walk home he had a corn on each foot.",corn,subordinate,no,no,9.625,9.625,9.625,2.4765625,5.80078125,1, corn,True,EleutherAI/pythia-2.8b,128000,2775208960
"Paul had only seen nuns in black habits, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,yes,yes,0.78271484375,0.78271484375,0.78271484375,2.171875,1.267578125,1, habits,True,EleutherAI/pythia-2.8b,128000,2775208960
"Paul had only seen nuns in black clothes, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,no,yes,2.818359375,2.818359375,2.818359375,2.21484375,1.29296875,1, habits,True,EleutherAI/pythia-2.8b,128000,2775208960
"The dentist suggested a root canal and crown, but Todd could only get a crown because he didn't have much money.",crown,subordinate,yes,no,3.54296875,3.54296875,3.54296875,2.998046875,1.40234375,1, crown,True,EleutherAI/pythia-2.8b,128000,2775208960
"The dentist suggested a few different treatments, but Todd could only get a crown because he didn't have much money.",crown,subordinate,no,no,7.546875,7.546875,7.546875,4.7109375,1.537109375,1, crown,True,EleutherAI/pythia-2.8b,128000,2775208960
