sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The store sold many drinks including port, but Amy decided to only buy port because it was her favorite.",port,subordinate,yes,no,9.9375,9.9375,9.9375,6.1875,2.984375,1, port,True,EleutherAI/pythia-1.4b,1000,1414647808
"The store sold many drinks, but Amy decided to only buy port because it was her favorite.",port,subordinate,no,no,11.5546875,11.5546875,11.5546875,7.7265625,3.06640625,1, port,True,EleutherAI/pythia-1.4b,1000,1414647808
"The last fish Marissa caught had brown scales, but the other fish had scales in every color of the rainbow.",scales,subordinate,yes,yes,12.3515625,12.3515625,12.3515625,3.33203125,5.5703125,1, scales,True,EleutherAI/pythia-1.4b,1000,1414647808
"The last fish Marissa caught was brown, but the other fish had scales in every color of the rainbow.",scales,subordinate,no,yes,13.21875,13.21875,13.21875,3.09765625,5.703125,1, scales,True,EleutherAI/pythia-1.4b,1000,1414647808
"Data can be displayed in a graph or table, but often a table makes results easier to understand.",table,subordinate,yes,no,5.4765625,5.4765625,5.4765625,6.78125,9.0625,1, table,True,EleutherAI/pythia-1.4b,1000,1414647808
"Data can be displayed in different forms, but often a table makes results easier to understand.",table,subordinate,no,no,7.44921875,7.44921875,7.44921875,6.328125,9.2109375,1, table,True,EleutherAI/pythia-1.4b,1000,1414647808
"From the stands, the new baseball diamond looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,yes,no,7.99609375,7.99609375,7.99609375,4.265625,2.716796875,1, diamond,True,EleutherAI/pythia-1.4b,1000,1414647808
"From the stands, the new baseball field looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,no,no,9.78125,9.78125,9.78125,4.56640625,2.625,1, diamond,True,EleutherAI/pythia-1.4b,1000,1414647808
Mark was told to check the duck's feet and bill for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,yes,no,9.8203125,9.8203125,9.8203125,5.125,1.40234375,1, bill,True,EleutherAI/pythia-1.4b,1000,1414647808
Mark was told to check the duck's body for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,no,no,10.3671875,10.3671875,10.3671875,5.078125,1.5703125,1, bill,True,EleutherAI/pythia-1.4b,1000,1414647808
Kara's loud neighbors made so much racket that it made the racket her kids were making seem like nothing.,racket,subordinate,yes,no,7.65625,7.65625,7.65625,9.71875,6.8359375,1, racket,True,EleutherAI/pythia-1.4b,1000,1414647808
Kara's loud neighbors made so much noise that it made the racket her kids were making seem like nothing.,racket,subordinate,no,no,9.859375,9.859375,9.859375,9.46875,6.77734375,1, racket,True,EleutherAI/pythia-1.4b,1000,1414647808
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,7.50390625,7.50390625,7.50390625,1.55078125,3.458984375,1, pen,True,EleutherAI/pythia-1.4b,1000,1414647808
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,10.0078125,10.0078125,10.0078125,2.29296875,3.572265625,1, pen,True,EleutherAI/pythia-1.4b,1000,1414647808
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,6.03125,6.03125,6.03125,5.1484375,1.103515625,1, ball,True,EleutherAI/pythia-1.4b,1000,1414647808
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,6.59765625,6.59765625,6.59765625,5.9296875,0.98583984375,1, ball,True,EleutherAI/pythia-1.4b,1000,1414647808
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,3.146484375,3.146484375,3.146484375,2.837890625,5.80078125,1, bank,True,EleutherAI/pythia-1.4b,1000,1414647808
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,5.890625,5.890625,5.890625,3.1328125,5.8359375,1, bank,True,EleutherAI/pythia-1.4b,1000,1414647808
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,1.6943359375,1.6943359375,1.6943359375,1.099609375,2.767578125,1, wire,True,EleutherAI/pythia-1.4b,1000,1414647808
