sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The store sold many drinks including port, but Amy decided to only buy port because it was her favorite.",port,subordinate,yes,no,5.23046875,5.23046875,5.23046875,2.767578125,1.23828125,1, port,True,EleutherAI/pythia-1.4b,32000,1414647808
"The store sold many drinks, but Amy decided to only buy port because it was her favorite.",port,subordinate,no,no,11.8359375,11.8359375,11.8359375,4.63671875,1.615234375,1, port,True,EleutherAI/pythia-1.4b,32000,1414647808
"The last fish Marissa caught had brown scales, but the other fish had scales in every color of the rainbow.",scales,subordinate,yes,yes,3.90234375,3.90234375,3.90234375,4.3828125,4.23046875,1, scales,True,EleutherAI/pythia-1.4b,32000,1414647808
"The last fish Marissa caught was brown, but the other fish had scales in every color of the rainbow.",scales,subordinate,no,yes,5.609375,5.609375,5.609375,5.0,5.48046875,1, scales,True,EleutherAI/pythia-1.4b,32000,1414647808
"Data can be displayed in a graph or table, but often a table makes results easier to understand.",table,subordinate,yes,no,3.4609375,3.4609375,3.4609375,4.6015625,10.8359375,1, table,True,EleutherAI/pythia-1.4b,32000,1414647808
"Data can be displayed in different forms, but often a table makes results easier to understand.",table,subordinate,no,no,5.390625,5.390625,5.390625,6.49609375,12.796875,1, table,True,EleutherAI/pythia-1.4b,32000,1414647808
"From the stands, the new baseball diamond looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,yes,no,3.5703125,3.5703125,3.5703125,3.46484375,0.79638671875,1, diamond,True,EleutherAI/pythia-1.4b,32000,1414647808
"From the stands, the new baseball field looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,no,no,6.9453125,6.9453125,6.9453125,4.11328125,0.95703125,1, diamond,True,EleutherAI/pythia-1.4b,32000,1414647808
Mark was told to check the duck's feet and bill for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,yes,no,3.25390625,3.25390625,3.25390625,3.693359375,0.9970703125,1, bill,True,EleutherAI/pythia-1.4b,32000,1414647808
Mark was told to check the duck's body for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,no,no,4.4296875,4.4296875,4.4296875,4.2890625,1.3388671875,1, bill,True,EleutherAI/pythia-1.4b,32000,1414647808
Kara's loud neighbors made so much racket that it made the racket her kids were making seem like nothing.,racket,subordinate,yes,no,7.8828125,7.8828125,7.8828125,6.9296875,7.1328125,1, racket,True,EleutherAI/pythia-1.4b,32000,1414647808
Kara's loud neighbors made so much noise that it made the racket her kids were making seem like nothing.,racket,subordinate,no,no,8.5078125,8.5078125,8.5078125,6.1875,5.953125,1, racket,True,EleutherAI/pythia-1.4b,32000,1414647808
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,4.3359375,4.3359375,4.3359375,0.861328125,3.10546875,1, pen,True,EleutherAI/pythia-1.4b,32000,1414647808
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,9.7578125,9.7578125,9.7578125,1.849609375,3.134765625,1, pen,True,EleutherAI/pythia-1.4b,32000,1414647808
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,2.91796875,2.91796875,2.91796875,1.79296875,2.591796875,1, ball,True,EleutherAI/pythia-1.4b,32000,1414647808
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,6.09375,6.09375,6.09375,7.90234375,2.62890625,1, ball,True,EleutherAI/pythia-1.4b,32000,1414647808
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,1.3515625,1.3515625,1.3515625,2.03515625,6.33984375,1, bank,True,EleutherAI/pythia-1.4b,32000,1414647808
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,1.69921875,1.69921875,1.69921875,2.345703125,6.76953125,1, bank,True,EleutherAI/pythia-1.4b,32000,1414647808
