sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The store sold many drinks including port, but Amy decided to only buy port because it was her favorite.",port,subordinate,yes,no,3.970703125,3.970703125,3.970703125,2.57421875,1.2841796875,1, port,True,EleutherAI/pythia-1.4b,143000,1414647808
"The store sold many drinks, but Amy decided to only buy port because it was her favorite.",port,subordinate,no,no,10.1796875,10.1796875,10.1796875,3.927734375,1.302734375,1, port,True,EleutherAI/pythia-1.4b,143000,1414647808
"The last fish Marissa caught had brown scales, but the other fish had scales in every color of the rainbow.",scales,subordinate,yes,yes,3.208984375,3.208984375,3.208984375,4.265625,3.73046875,1, scales,True,EleutherAI/pythia-1.4b,143000,1414647808
"The last fish Marissa caught was brown, but the other fish had scales in every color of the rainbow.",scales,subordinate,no,yes,5.6953125,5.6953125,5.6953125,4.7578125,5.9765625,1, scales,True,EleutherAI/pythia-1.4b,143000,1414647808
"Data can be displayed in a graph or table, but often a table makes results easier to understand.",table,subordinate,yes,no,3.13671875,3.13671875,3.13671875,4.296875,9.375,1, table,True,EleutherAI/pythia-1.4b,143000,1414647808
"Data can be displayed in different forms, but often a table makes results easier to understand.",table,subordinate,no,no,4.59375,4.59375,4.59375,5.5859375,9.9453125,1, table,True,EleutherAI/pythia-1.4b,143000,1414647808
"From the stands, the new baseball diamond looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,yes,no,4.73046875,4.73046875,4.73046875,4.21875,1.06640625,1, diamond,True,EleutherAI/pythia-1.4b,143000,1414647808
"From the stands, the new baseball field looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,no,no,6.265625,6.265625,6.265625,4.4296875,1.1455078125,1, diamond,True,EleutherAI/pythia-1.4b,143000,1414647808
Mark was told to check the duck's feet and bill for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,yes,no,4.19921875,4.19921875,4.19921875,4.15234375,0.71484375,1, bill,True,EleutherAI/pythia-1.4b,143000,1414647808
Mark was told to check the duck's body for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,no,no,5.328125,5.328125,5.328125,3.716796875,1.25,1, bill,True,EleutherAI/pythia-1.4b,143000,1414647808
Kara's loud neighbors made so much racket that it made the racket her kids were making seem like nothing.,racket,subordinate,yes,no,7.2421875,7.2421875,7.2421875,6.12890625,7.49609375,1, racket,True,EleutherAI/pythia-1.4b,143000,1414647808
Kara's loud neighbors made so much noise that it made the racket her kids were making seem like nothing.,racket,subordinate,no,no,7.5703125,7.5703125,7.5703125,6.3671875,7.32421875,1, racket,True,EleutherAI/pythia-1.4b,143000,1414647808
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,2.296875,2.296875,2.296875,0.63671875,2.447265625,1, pen,True,EleutherAI/pythia-1.4b,143000,1414647808
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,7.73046875,7.73046875,7.73046875,1.4111328125,2.6640625,1, pen,True,EleutherAI/pythia-1.4b,143000,1414647808
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,1.98828125,1.98828125,1.98828125,0.93505859375,3.072265625,1, ball,True,EleutherAI/pythia-1.4b,143000,1414647808
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,5.5625,5.5625,5.5625,7.08984375,2.7578125,1, ball,True,EleutherAI/pythia-1.4b,143000,1414647808
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,2.13671875,2.13671875,2.13671875,1.53125,7.046875,1, bank,True,EleutherAI/pythia-1.4b,143000,1414647808
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,2.01953125,2.01953125,2.01953125,1.7587890625,7.1015625,1, bank,True,EleutherAI/pythia-1.4b,143000,1414647808
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,1.763671875,1.763671875,1.763671875,1.4296875,1.6982421875,1, wire,True,EleutherAI/pythia-1.4b,143000,1414647808
