sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The store sold many drinks including port, but Amy decided to only buy port because it was her favorite.",port,subordinate,yes,no,5.265625,5.265625,5.265625,2.033203125,1.318359375,1, port,True,EleutherAI/pythia-1.4b,16000,1414647808
"The store sold many drinks, but Amy decided to only buy port because it was her favorite.",port,subordinate,no,no,10.8671875,10.8671875,10.8671875,4.8125,1.75390625,1, port,True,EleutherAI/pythia-1.4b,16000,1414647808
"The last fish Marissa caught had brown scales, but the other fish had scales in every color of the rainbow.",scales,subordinate,yes,yes,3.62890625,3.62890625,3.62890625,3.73046875,5.875,1, scales,True,EleutherAI/pythia-1.4b,16000,1414647808
"The last fish Marissa caught was brown, but the other fish had scales in every color of the rainbow.",scales,subordinate,no,yes,6.59375,6.59375,6.59375,3.84375,7.1875,1, scales,True,EleutherAI/pythia-1.4b,16000,1414647808
"Data can be displayed in a graph or table, but often a table makes results easier to understand.",table,subordinate,yes,no,3.447265625,3.447265625,3.447265625,6.03125,10.46875,1, table,True,EleutherAI/pythia-1.4b,16000,1414647808
"Data can be displayed in different forms, but often a table makes results easier to understand.",table,subordinate,no,no,5.02734375,5.02734375,5.02734375,7.109375,11.3671875,1, table,True,EleutherAI/pythia-1.4b,16000,1414647808
"From the stands, the new baseball diamond looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,yes,no,2.765625,2.765625,2.765625,4.12109375,1.115234375,1, diamond,True,EleutherAI/pythia-1.4b,16000,1414647808
"From the stands, the new baseball field looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,no,no,7.3984375,7.3984375,7.3984375,4.74609375,1.255859375,1, diamond,True,EleutherAI/pythia-1.4b,16000,1414647808
Mark was told to check the duck's feet and bill for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,yes,no,4.625,4.625,4.625,4.546875,1.1923828125,1, bill,True,EleutherAI/pythia-1.4b,16000,1414647808
Mark was told to check the duck's body for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,no,no,7.1171875,7.1171875,7.1171875,4.625,1.69140625,1, bill,True,EleutherAI/pythia-1.4b,16000,1414647808
Kara's loud neighbors made so much racket that it made the racket her kids were making seem like nothing.,racket,subordinate,yes,no,8.2109375,8.2109375,8.2109375,5.8671875,6.1640625,1, racket,True,EleutherAI/pythia-1.4b,16000,1414647808
Kara's loud neighbors made so much noise that it made the racket her kids were making seem like nothing.,racket,subordinate,no,no,9.2421875,9.2421875,9.2421875,5.6875,4.5859375,1, racket,True,EleutherAI/pythia-1.4b,16000,1414647808
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,3.66015625,3.66015625,3.66015625,0.83935546875,3.201171875,1, pen,True,EleutherAI/pythia-1.4b,16000,1414647808
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,9.1484375,9.1484375,9.1484375,1.755859375,3.27734375,1, pen,True,EleutherAI/pythia-1.4b,16000,1414647808
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,2.47265625,2.47265625,2.47265625,3.140625,2.1875,1, ball,True,EleutherAI/pythia-1.4b,16000,1414647808
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,6.53125,6.53125,6.53125,8.828125,2.421875,1, ball,True,EleutherAI/pythia-1.4b,16000,1414647808
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,1.0673828125,1.0673828125,1.0673828125,1.9541015625,7.1640625,1, bank,True,EleutherAI/pythia-1.4b,16000,1414647808
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,1.4306640625,1.4306640625,1.4306640625,1.83203125,7.28515625,1, bank,True,EleutherAI/pythia-1.4b,16000,1414647808
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,2.876953125,2.876953125,2.876953125,1.1806640625,2.380859375,1, wire,True,EleutherAI/pythia-1.4b,16000,1414647808
At the museum the kids saw the machine for sending a telegram and each student sent a wire to a friend.,wire,subordinate,no,no,8.8125,8.8125,8.8125,1.921875,2.529296875,1, wire,True,EleutherAI/pythia-1.4b,16000,1414647808
"The hunting lodge was full of antlers and horns, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,yes,no,2.5859375,2.5859375,2.5859375,4.78515625,2.23828125,1, horn,True,EleutherAI/pythia-1.4b,16000,1414647808
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,2.72265625,2.72265625,2.72265625,5.5390625,2.041015625,1, horn,True,EleutherAI/pythia-1.4b,16000,1414647808
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,7.4921875,7.4921875,7.4921875,1.24609375,0.11328125,1, mint,True,EleutherAI/pythia-1.4b,16000,1414647808
"Jamie wanted to go on a tour of where money is made, but on Mondays the mint was closed to the public.",mint,subordinate,no,no,11.625,11.625,11.625,3.228515625,0.7421875,1, mint,True,EleutherAI/pythia-1.4b,16000,1414647808
Pam had to decide whether to fly first-class or coach; she decided to fly coach because the ticket was cheaper.,coach,subordinate,yes,no,2.091796875,2.091796875,2.091796875,2.431640625,3.25390625,1, coach,True,EleutherAI/pythia-1.4b,16000,1414647808
Pam had to decide whether or not to fly in first-class; she decided to fly coach because the ticket was cheaper.,coach,subordinate,no,no,6.40625,6.40625,6.40625,3.8359375,3.169921875,1, coach,True,EleutherAI/pythia-1.4b,16000,1414647808
"To tend a hot fire, it's best to use a stick or a poker, but when it's really hot a metal poker can burn you.",poker,subordinate,yes,no,3.052734375,3.052734375,3.052734375,2.01953125,4.609375,1, poker,True,EleutherAI/pythia-1.4b,16000,1414647808
"To tend a hot fire, it's best to use a stick or tool, but when it's really hot a metal poker can burn you.",poker,subordinate,no,no,5.8828125,5.8828125,5.8828125,1.9306640625,4.64453125,1, poker,True,EleutherAI/pythia-1.4b,16000,1414647808
"Even though the pet store had cute huskies and boxers, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,yes,no,0.69970703125,6.60595703125,3.302978515625,5.0703125,5.28125,2, boxer,True,EleutherAI/pythia-1.4b,16000,1414647808
"Even though the pet store had many cute puppies, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,no,no,3.21875,12.0,6.0,2.5078125,4.6015625,2, boxer,True,EleutherAI/pythia-1.4b,16000,1414647808
"The president began the meeting with his cabinet and advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,yes,no,3.9921875,3.9921875,3.9921875,2.533203125,3.21484375,1, cabinet,True,EleutherAI/pythia-1.4b,16000,1414647808
"The president began the meeting with all his advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,no,no,5.734375,5.734375,5.734375,3.451171875,3.21875,1, cabinet,True,EleutherAI/pythia-1.4b,16000,1414647808
"Martin saw the perfect engagement ring and wedding band set, but was disappointed when the band was sold out.",band,subordinate,yes,no,3.49609375,3.49609375,3.49609375,1.576171875,4.4140625,1, band,True,EleutherAI/pythia-1.4b,16000,1414647808
"Martin saw the perfect engagement ring set, but was disappointed when the band was sold out.",band,subordinate,no,no,3.81640625,3.81640625,3.81640625,3.4375,5.40625,1, band,True,EleutherAI/pythia-1.4b,16000,1414647808
"On the flute certain notes are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,yes,yes,0.6708984375,0.6708984375,0.6708984375,2.41796875,0.403076171875,1, notes,True,EleutherAI/pythia-1.4b,16000,1414647808
"On the flute certain sounds are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,no,yes,3.568359375,3.568359375,3.568359375,2.59375,0.47265625,1, notes,True,EleutherAI/pythia-1.4b,16000,1414647808
"The sound problem could only be due to either the speaker or the cable, it turned out that the speaker was broken.",speaker,subordinate,yes,no,2.056640625,2.056640625,2.056640625,0.70849609375,4.0,1, speaker,True,EleutherAI/pythia-1.4b,16000,1414647808
"The sound problem could only be due to a few things, it turned out that the speaker was broken.",speaker,subordinate,no,no,4.9453125,4.9453125,4.9453125,1.3505859375,3.87109375,1, speaker,True,EleutherAI/pythia-1.4b,16000,1414647808
"Erin knew to check the map's legend to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,yes,no,5.078125,5.078125,5.078125,2.3203125,2.609375,1, legend,True,EleutherAI/pythia-1.4b,16000,1414647808
"Erin knew to check the map to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,no,no,9.328125,9.328125,9.328125,2.2578125,2.919921875,1, legend,True,EleutherAI/pythia-1.4b,16000,1414647808
"Kayla was hoping to get a condo on the fourth story, but the best they had was the third story so she didn't buy it.",story,subordinate,yes,no,2.357421875,2.357421875,2.357421875,5.23828125,0.90625,1, story,True,EleutherAI/pythia-1.4b,16000,1414647808
