sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The store sold many drinks including port, but Amy decided to only buy port because it was her favorite.",port,subordinate,yes,no,4.5,4.5,4.5,2.9609375,1.265625,1, port,True,EleutherAI/pythia-1.4b,128000,1414647808
"The store sold many drinks, but Amy decided to only buy port because it was her favorite.",port,subordinate,no,no,10.34375,10.34375,10.34375,4.265625,1.2939453125,1, port,True,EleutherAI/pythia-1.4b,128000,1414647808
"The last fish Marissa caught had brown scales, but the other fish had scales in every color of the rainbow.",scales,subordinate,yes,yes,3.0703125,3.0703125,3.0703125,4.484375,3.59765625,1, scales,True,EleutherAI/pythia-1.4b,128000,1414647808
"The last fish Marissa caught was brown, but the other fish had scales in every color of the rainbow.",scales,subordinate,no,yes,4.9921875,4.9921875,4.9921875,4.9375,5.1796875,1, scales,True,EleutherAI/pythia-1.4b,128000,1414647808
"Data can be displayed in a graph or table, but often a table makes results easier to understand.",table,subordinate,yes,no,2.9453125,2.9453125,2.9453125,4.3046875,9.359375,1, table,True,EleutherAI/pythia-1.4b,128000,1414647808
"Data can be displayed in different forms, but often a table makes results easier to understand.",table,subordinate,no,no,4.3046875,4.3046875,4.3046875,5.46875,9.78125,1, table,True,EleutherAI/pythia-1.4b,128000,1414647808
"From the stands, the new baseball diamond looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,yes,no,4.66015625,4.66015625,4.66015625,4.3046875,1.015625,1, diamond,True,EleutherAI/pythia-1.4b,128000,1414647808
"From the stands, the new baseball field looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,no,no,6.0,6.0,6.0,4.234375,1.0703125,1, diamond,True,EleutherAI/pythia-1.4b,128000,1414647808
Mark was told to check the duck's feet and bill for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,yes,no,3.59375,3.59375,3.59375,4.30078125,0.60595703125,1, bill,True,EleutherAI/pythia-1.4b,128000,1414647808
Mark was told to check the duck's body for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,no,no,4.3203125,4.3203125,4.3203125,3.8046875,1.05078125,1, bill,True,EleutherAI/pythia-1.4b,128000,1414647808
Kara's loud neighbors made so much racket that it made the racket her kids were making seem like nothing.,racket,subordinate,yes,no,6.91015625,6.91015625,6.91015625,6.53125,7.54296875,1, racket,True,EleutherAI/pythia-1.4b,128000,1414647808
Kara's loud neighbors made so much noise that it made the racket her kids were making seem like nothing.,racket,subordinate,no,no,7.265625,7.265625,7.265625,7.0,6.79296875,1, racket,True,EleutherAI/pythia-1.4b,128000,1414647808
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,2.009765625,2.009765625,2.009765625,0.662109375,2.533203125,1, pen,True,EleutherAI/pythia-1.4b,128000,1414647808
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,7.73828125,7.73828125,7.73828125,1.408203125,2.712890625,1, pen,True,EleutherAI/pythia-1.4b,128000,1414647808
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,1.955078125,1.955078125,1.955078125,0.88720703125,2.974609375,1, ball,True,EleutherAI/pythia-1.4b,128000,1414647808
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,5.53125,5.53125,5.53125,6.92578125,2.86328125,1, ball,True,EleutherAI/pythia-1.4b,128000,1414647808
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,2.138671875,2.138671875,2.138671875,1.4931640625,7.1328125,1, bank,True,EleutherAI/pythia-1.4b,128000,1414647808
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,1.8212890625,1.8212890625,1.8212890625,1.685546875,7.23828125,1, bank,True,EleutherAI/pythia-1.4b,128000,1414647808
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,2.1640625,2.1640625,2.1640625,1.4033203125,1.876953125,1, wire,True,EleutherAI/pythia-1.4b,128000,1414647808
At the museum the kids saw the machine for sending a telegram and each student sent a wire to a friend.,wire,subordinate,no,no,7.2734375,7.2734375,7.2734375,1.5302734375,2.0625,1, wire,True,EleutherAI/pythia-1.4b,128000,1414647808
"The hunting lodge was full of antlers and horns, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,yes,no,2.44921875,2.44921875,2.44921875,4.5546875,1.93359375,1, horn,True,EleutherAI/pythia-1.4b,128000,1414647808
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,2.25,2.25,2.25,5.37890625,1.755859375,1, horn,True,EleutherAI/pythia-1.4b,128000,1414647808
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,4.21875,4.21875,4.21875,0.9384765625,0.12158203125,1, mint,True,EleutherAI/pythia-1.4b,128000,1414647808
