sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The store sold many drinks including port, but Amy decided to only buy port because it was her favorite.",port,subordinate,yes,no,10.7421875,10.7421875,10.7421875,9.4765625,4.2734375,1, port,True,EleutherAI/pythia-1.4b,64,1414647808
"The store sold many drinks, but Amy decided to only buy port because it was her favorite.",port,subordinate,no,no,10.7421875,10.7421875,10.7421875,9.4296875,4.375,1, port,True,EleutherAI/pythia-1.4b,64,1414647808
"The last fish Marissa caught had brown scales, but the other fish had scales in every color of the rainbow.",scales,subordinate,yes,yes,11.0,11.0,11.0,4.21875,9.015625,1, scales,True,EleutherAI/pythia-1.4b,64,1414647808
"The last fish Marissa caught was brown, but the other fish had scales in every color of the rainbow.",scales,subordinate,no,yes,10.96875,10.96875,10.96875,4.2109375,9.046875,1, scales,True,EleutherAI/pythia-1.4b,64,1414647808
"Data can be displayed in a graph or table, but often a table makes results easier to understand.",table,subordinate,yes,no,10.7421875,10.7421875,10.7421875,10.5859375,10.6953125,1, table,True,EleutherAI/pythia-1.4b,64,1414647808
"Data can be displayed in different forms, but often a table makes results easier to understand.",table,subordinate,no,no,10.796875,10.796875,10.796875,10.6015625,10.609375,1, table,True,EleutherAI/pythia-1.4b,64,1414647808
"From the stands, the new baseball diamond looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,yes,no,12.0,12.0,12.0,5.203125,7.8984375,1, diamond,True,EleutherAI/pythia-1.4b,64,1414647808
"From the stands, the new baseball field looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,no,no,11.9375,11.9375,11.9375,5.22265625,7.96875,1, diamond,True,EleutherAI/pythia-1.4b,64,1414647808
Mark was told to check the duck's feet and bill for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,yes,no,10.65625,10.65625,10.65625,10.3203125,4.2265625,1, bill,True,EleutherAI/pythia-1.4b,64,1414647808
Mark was told to check the duck's body for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,no,no,10.6796875,10.6796875,10.6796875,10.2734375,4.15234375,1, bill,True,EleutherAI/pythia-1.4b,64,1414647808
Kara's loud neighbors made so much racket that it made the racket her kids were making seem like nothing.,racket,subordinate,yes,no,11.28125,11.28125,11.28125,9.1953125,10.328125,1, racket,True,EleutherAI/pythia-1.4b,64,1414647808
Kara's loud neighbors made so much noise that it made the racket her kids were making seem like nothing.,racket,subordinate,no,no,11.21875,11.21875,11.21875,9.2109375,10.3359375,1, racket,True,EleutherAI/pythia-1.4b,64,1414647808
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,11.1640625,11.1640625,11.1640625,7.171875,3.162109375,1, pen,True,EleutherAI/pythia-1.4b,64,1414647808
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,11.125,11.125,11.125,7.18359375,3.103515625,1, pen,True,EleutherAI/pythia-1.4b,64,1414647808
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,9.546875,9.546875,9.546875,10.0625,3.044921875,1, ball,True,EleutherAI/pythia-1.4b,64,1414647808
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,9.4375,9.4375,9.4375,10.1171875,2.76171875,1, ball,True,EleutherAI/pythia-1.4b,64,1414647808
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,9.7421875,9.7421875,9.7421875,4.04296875,8.09375,1, bank,True,EleutherAI/pythia-1.4b,64,1414647808
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,9.6953125,9.6953125,9.6953125,4.1640625,8.125,1, bank,True,EleutherAI/pythia-1.4b,64,1414647808
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,10.453125,10.453125,10.453125,4.7109375,3.82421875,1, wire,True,EleutherAI/pythia-1.4b,64,1414647808
At the museum the kids saw the machine for sending a telegram and each student sent a wire to a friend.,wire,subordinate,no,no,10.4140625,10.4140625,10.4140625,4.7578125,3.82421875,1, wire,True,EleutherAI/pythia-1.4b,64,1414647808
"The hunting lodge was full of antlers and horns, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,yes,no,11.765625,11.765625,11.765625,11.203125,6.921875,1, horn,True,EleutherAI/pythia-1.4b,64,1414647808
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,11.734375,11.734375,11.734375,11.1328125,7.140625,1, horn,True,EleutherAI/pythia-1.4b,64,1414647808
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,10.53125,10.53125,10.53125,6.79296875,10.125,1, mint,True,EleutherAI/pythia-1.4b,64,1414647808
"Jamie wanted to go on a tour of where money is made, but on Mondays the mint was closed to the public.",mint,subordinate,no,no,10.625,10.625,10.625,6.734375,10.15625,1, mint,True,EleutherAI/pythia-1.4b,64,1414647808
Pam had to decide whether to fly first-class or coach; she decided to fly coach because the ticket was cheaper.,coach,subordinate,yes,no,10.4921875,10.4921875,10.4921875,9.625,2.8125,1, coach,True,EleutherAI/pythia-1.4b,64,1414647808
Pam had to decide whether or not to fly in first-class; she decided to fly coach because the ticket was cheaper.,coach,subordinate,no,no,10.484375,10.484375,10.484375,9.6875,2.876953125,1, coach,True,EleutherAI/pythia-1.4b,64,1414647808
"To tend a hot fire, it's best to use a stick or a poker, but when it's really hot a metal poker can burn you.",poker,subordinate,yes,no,10.59375,10.59375,10.59375,10.21875,11.2109375,1, poker,True,EleutherAI/pythia-1.4b,64,1414647808
"To tend a hot fire, it's best to use a stick or tool, but when it's really hot a metal poker can burn you.",poker,subordinate,no,no,10.609375,10.609375,10.609375,10.15625,11.21875,1, poker,True,EleutherAI/pythia-1.4b,64,1414647808
"Even though the pet store had cute huskies and boxers, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,yes,no,10.828125,19.90625,9.953125,11.5703125,5.90625,2, boxer,True,EleutherAI/pythia-1.4b,64,1414647808
"Even though the pet store had many cute puppies, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,no,no,10.796875,19.9296875,9.96484375,11.5078125,6.23046875,2, boxer,True,EleutherAI/pythia-1.4b,64,1414647808
"The president began the meeting with his cabinet and advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,yes,no,10.1875,10.1875,10.1875,7.5078125,10.390625,1, cabinet,True,EleutherAI/pythia-1.4b,64,1414647808
"The president began the meeting with all his advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,no,no,10.1484375,10.1484375,10.1484375,7.515625,10.40625,1, cabinet,True,EleutherAI/pythia-1.4b,64,1414647808
