word,same,ambiguity_type,string,version,Class,order,version_with_order,prime,target,context,sentence1,sentence2,disambiguating_word1,disambiguating_word2,target_surprisal_sum,target_surprisal_mean,final_token_surprisal,n_target_tokens,model,checkpoint,n_params
act,False,Polysemy,act,M1_a_M2_a,N,s1_prime,M1_a_M2_a,It was a desperate act.,It was a magic act.,It was a desperate act. It was a magic act.,It was a desperate act.,It was a magic act.,desperate,magic,17.65903875231743,3.5318077504634857,1.3773891925811768,5,EleutherAI/pythia-410m,1000,405334016
act,False,Polysemy,act,M1_a_M2_b,N,s1_prime,M1_a_M2_b,It was a desperate act.,It was a comedic act.,It was a desperate act. It was a comedic act.,It was a desperate act.,It was a comedic act.,desperate,comedic,21.261840596795082,3.543640099465847,1.4532113075256348,6,EleutherAI/pythia-410m,1000,405334016
act,False,Polysemy,act,M1_b_M2_a,N,s1_prime,M1_b_M2_a,It was a humane act.,It was a magic act.,It was a humane act. It was a magic act.,It was a humane act.,It was a magic act.,humane,magic,17.483915895223618,3.4967831790447237,1.633286714553833,5,EleutherAI/pythia-410m,1000,405334016
act,False,Polysemy,act,M1_b_M2_b,N,s1_prime,M1_b_M2_b,It was a humane act.,It was a comedic act.,It was a humane act. It was a comedic act.,It was a humane act.,It was a comedic act.,humane,comedic,20.718650296330452,3.453108382721742,1.8124983310699463,6,EleutherAI/pythia-410m,1000,405334016
act,True,Polysemy,act,M1_a_M1_b,N,s1_prime,M1_a_M1_b,It was a desperate act.,It was a humane act.,It was a desperate act. It was a humane act.,It was a desperate act.,It was a humane act.,desperate,humane,19.948371022939682,3.3247285038232803,1.385898470878601,6,EleutherAI/pythia-410m,1000,405334016
act,True,Polysemy,act,M2_a_M2_b,N,s1_prime,M2_a_M2_b,It was a magic act.,It was a comedic act.,It was a magic act. It was a comedic act.,It was a magic act.,It was a comedic act.,magic,comedic,20.111169576644897,3.351861596107483,1.7378766536712646,6,EleutherAI/pythia-410m,1000,405334016
appeal,False,Polysemy,appeal,M1_a_M2_a,N,s1_prime,M1_a_M2_a,He had a universal appeal.,He had a legal appeal.,He had a universal appeal. He had a legal appeal.,He had a universal appeal.,He had a legal appeal.,universal,legal,16.625725984573364,3.325145196914673,2.377525806427002,5,EleutherAI/pythia-410m,1000,405334016
appeal,False,Polysemy,appeal,M1_a_M2_b,N,s1_prime,M1_a_M2_b,He had a universal appeal.,He had a pending appeal.,He had a universal appeal. He had a pending appeal.,He had a universal appeal.,He had a pending appeal.,universal,pending,16.965237617492676,3.3930475234985353,2.243112087249756,5,EleutherAI/pythia-410m,1000,405334016
appeal,False,Polysemy,appeal,M1_b_M2_a,N,s1_prime,M1_b_M2_a,He had an undefinable appeal.,He had a legal appeal.,He had an undefinable appeal. He had a legal appeal.,He had an undefinable appeal.,He had a legal appeal.,undefinable,legal,19.294228315353394,3.858845663070679,2.6672725677490234,5,EleutherAI/pythia-410m,1000,405334016
appeal,False,Polysemy,appeal,M1_b_M2_b,N,s1_prime,M1_b_M2_b,He had an undefinable appeal.,He had a pending appeal.,He had an undefinable appeal. He had a pending appeal.,He had an undefinable appeal.,He had a pending appeal.,undefinable,pending,17.394508481025696,3.4789016962051393,2.542968273162842,5,EleutherAI/pythia-410m,1000,405334016
appeal,True,Polysemy,appeal,M1_a_M1_b,N,s1_prime,M1_a_M1_b,He had a universal appeal.,He had an undefinable appeal.,He had a universal appeal. He had an undefinable appeal.,He had a universal appeal.,He had an undefinable appeal.,universal,undefinable,28.667595267295837,4.095370752470834,2.0968270301818848,7,EleutherAI/pythia-410m,1000,405334016
appeal,True,Polysemy,appeal,M2_a_M2_b,N,s1_prime,M2_a_M2_b,He had a legal appeal.,He had a pending appeal.,He had a legal appeal. He had a pending appeal.,He had a legal appeal.,He had a pending appeal.,legal,pending,16.026174545288086,3.205234909057617,2.276909351348877,5,EleutherAI/pythia-410m,1000,405334016
atmosphere,False,Polysemy,atmosphere,M1_a_M2_a,N,s1_prime,M1_a_M2_a,It was a tense atmosphere.,It was a gaseous atmosphere.,It was a tense atmosphere. It was a gaseous atmosphere.,It was a tense atmosphere.,It was a gaseous atmosphere.,tense,gaseous,20.443591475486755,4.088718295097351,1.5945316553115845,5,EleutherAI/pythia-410m,1000,405334016
atmosphere,False,Polysemy,atmosphere,M1_a_M2_b,N,s1_prime,M1_a_M2_b,It was a tense atmosphere.,It was a polluted atmosphere.,It was a tense atmosphere. It was a polluted atmosphere.,It was a tense atmosphere.,It was a polluted atmosphere.,tense,polluted,21.708412647247314,3.6180687745412192,1.491011381149292,6,EleutherAI/pythia-410m,1000,405334016
atmosphere,False,Polysemy,atmosphere,M1_b_M2_a,N,s1_prime,M1_b_M2_a,It was a hostile atmosphere.,It was a gaseous atmosphere.,It was a hostile atmosphere. It was a gaseous atmosphere.,It was a hostile atmosphere.,It was a gaseous atmosphere.,hostile,gaseous,20.68084216117859,4.136168432235718,1.7074792385101318,5,EleutherAI/pythia-410m,1000,405334016
atmosphere,False,Polysemy,atmosphere,M1_b_M2_b,N,s1_prime,M1_b_M2_b,It was a hostile atmosphere.,It was a polluted atmosphere.,It was a hostile atmosphere. It was a polluted atmosphere.,It was a hostile atmosphere.,It was a polluted atmosphere.,hostile,polluted,20.45888888835907,3.4098148147265115,1.5849634408950806,6,EleutherAI/pythia-410m,1000,405334016
atmosphere,True,Polysemy,atmosphere,M1_a_M1_b,N,s1_prime,M1_a_M1_b,It was a tense atmosphere.,It was a hostile atmosphere.,It was a tense atmosphere. It was a hostile atmosphere.,It was a tense atmosphere.,It was a hostile atmosphere.,tense,hostile,15.982148170471191,3.196429634094238,1.4345684051513672,5,EleutherAI/pythia-410m,1000,405334016
atmosphere,True,Polysemy,atmosphere,M2_a_M2_b,N,s1_prime,M2_a_M2_b,It was a gaseous atmosphere.,It was a polluted atmosphere.,It was a gaseous atmosphere. It was a polluted atmosphere.,It was a gaseous atmosphere.,It was a polluted atmosphere.,gaseous,polluted,19.46487221121788,3.2441453685363135,1.7441821098327637,6,EleutherAI/pythia-410m,1000,405334016
bail,False,Homonymy,bailed,M1_a_M2_a,V,s1_prime,M1_a_M2_a,He bailed out the prisoner.,He bailed out the water.,He bailed out the prisoner. He bailed out the water.,He bailed out the prisoner.,He bailed out the water.,prisoner,water,20.912679076194763,3.485446512699127,1.8161725997924805,6,EleutherAI/pythia-410m,1000,405334016
bail,False,Homonymy,bailed,M1_a_M2_b,V,s1_prime,M1_a_M2_b,He bailed out the prisoner.,He bailed out the liquid.,He bailed out the prisoner. He bailed out the liquid.,He bailed out the prisoner.,He bailed out the liquid.,prisoner,liquid,23.387444853782654,3.897907475630442,2.048219680786133,6,EleutherAI/pythia-410m,1000,405334016
bail,False,Homonymy,bailed,M1_b_M2_a,V,s1_prime,M1_b_M2_a,He bailed out the defendant.,He bailed out the water.,He bailed out the defendant. He bailed out the water.,He bailed out the defendant.,He bailed out the water.,defendant,water,22.68206524848938,3.7803442080815635,1.8648923635482788,6,EleutherAI/pythia-410m,1000,405334016
bail,False,Homonymy,bailed,M1_b_M2_b,V,s1_prime,M1_b_M2_b,He bailed out the defendant.,He bailed out the liquid.,He bailed out the defendant. He bailed out the liquid.,He bailed out the defendant.,He bailed out the liquid.,defendant,liquid,23.430498242378235,3.9050830403963723,2.2452118396759033,6,EleutherAI/pythia-410m,1000,405334016
bail,True,Homonymy,bailed,M1_a_M1_b,V,s1_prime,M1_a_M1_b,He bailed out the prisoner.,He bailed out the defendant.,He bailed out the prisoner. He bailed out the defendant.,He bailed out the prisoner.,He bailed out the defendant.,prisoner,defendant,18.48153245449066,3.080255409081777,2.7239742279052734,6,EleutherAI/pythia-410m,1000,405334016
bail,True,Homonymy,bailed,M2_a_M2_b,V,s1_prime,M2_a_M2_b,He bailed out the water.,He bailed out the liquid.,He bailed out the water. He bailed out the liquid.,He bailed out the water.,He bailed out the liquid.,water,liquid,19.414570450782776,3.235761741797129,1.8904917240142822,6,EleutherAI/pythia-410m,1000,405334016
band,False,Homonymy,band,M1_a_M2_a,N,s1_prime,M1_a_M2_a,It was a gold band.,It was a jazz band.,It was a gold band. It was a jazz band.,It was a gold band.,It was a jazz band.,gold,jazz,13.924850881099701,2.7849701762199404,1.7387096881866455,5,EleutherAI/pythia-410m,1000,405334016
